Manufacturer;Series;Model;Impeller;DnOut;FreePassageMm;P2Kw;Rpm;Voltage;Qmax_m3h;H0_m;QH_points;QP;QEta;QNpsh;Quality;Document
Tsunami;KTS;200KTS415;Unknown;200;30.0;15.0;1450;3~380 В;369.0;22.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTS
Tsunami;KTS;200KTS422;Unknown;200;30.0;22.0;1450;3~380 В;363.5;32.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTS
Tsunami;KTS;80KTS44;Unknown;80;30.0;4.0;1450;3~380 В;98.5;14.7;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTS
Tsunami;KTZ;KTZ21.5;Unknown;50;0;1.5;0;3~380 В;26.9;22.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ22.2;Unknown;50;0;2.2;0;3~380 В;33.5;26.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ23.7;Unknown;50;0;3.7;0;3~380 В;33.6;34.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ31.5;Unknown;80;0;1.5;0;3~380 В;40.0;14.6;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ32.2;Unknown;80;0;2.2;0;3~380 В;55.0;19.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ35.5;Unknown;80;0;5.5;0;3~380 В;74.9;34.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ411;Unknown;100;0;11.0;0;3~380 В;87.7;48.5;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ415;Unknown;100;0;15.0;0;3~380 В;87.7;56.2;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ43.7;Unknown;100;0;3.7;0;3~380 В;90.0;18.5;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ45.5;Unknown;100;0;5.5;0;3~380 В;105.0;23.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ47.5;Unknown;100;0;7.5;0;3~380 В;87.7;39.9;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ611;Unknown;150;0;11.0;0;3~380 В;147.7;32.4;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ615;Unknown;150;0;15.0;0;3~380 В;155.7;39.9;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZ;KTZ67.5;Unknown;150;0;7.5;0;3~380 В;124.2;30.9;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZ
Tsunami;KTZE;KTZE21.5;Unknown;50;8.5;1.5;0;3~380 В;27.0;22.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE22.2;Unknown;50;8.5;2.2;0;3~380 В;33.5;26.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE23.7;Unknown;50;8.5;3.7;0;3~380 В;33.6;34.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE31.5;Unknown;80;8.5;1.5;0;3~380 В;40.0;14.6;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE32.2;Unknown;80;8.5;2.2;0;3~380 В;55.0;19.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE33.7;Unknown;80;8.5;3.7;0;3~380 В;55.0;29.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE35.5;Unknown;100;8.5;5.5;0;3~380 В;74.9;34.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE43.7;Unknown;100;8.5;3.7;0;3~380 В;90.0;18.5;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;KTZE;KTZE45.5;Unknown;100;8.5;5.5;0;3~380 В;105.0;23.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия KTZE
Tsunami;NTZ;NTZ32.2;Unknown;80;20.0;2.2;0;3~380 В;71.6;12.0;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;NTZ;NTZ33.7;Unknown;80;20.0;3.7;0;3~380 В;84.9;15.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;NTZ;NTZ411;Unknown;100;30.0;11.0;0;3~380 В;162.1;26.8;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;NTZ;NTZ43.7;Unknown;100;20.0;3.7;0;3~380 В;112.8;15.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;NTZ;NTZ45.5;Unknown;100;30.0;5.5;0;3~380 В;138.3;18.5;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;NTZ;NTZ611;Unknown;150;20.0;11.0;0;3~380 В;226.6;21.9;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия NTZ
Tsunami;Ni-Hard;Ni-Hard 4NSS10S4A (Handy);Unknown;100;0;7.5;1450;3~380 В;100.0;17.95;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS15S4A (Junior);Unknown;100;0;11.0;1450;3~380 В;130.1;23.78;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS20S4A (Maximo);Unknown;100;0;15.0;1450;3~380 В;150.1;24.46;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS30S4A (Maximo XL);Unknown;100;0;22.0;1450;3~380 В;120.5;34.04;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS40S4B (Terminator H);Unknown;100;0;30.0;1450;3~380 В;200.8;37.97;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS40S4C (Terminator HH);Unknown;100;0;30.0;1450;3~380 В;150.5;59.99;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS50S6A (Commando);Unknown;150;0;37.0;1450;3~380 В;320.7;29.98;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS60S6A (Destroyer);Unknown;150;0;45.0;1450;3~380 В;360.7;30.5;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 4NSS85S6A (Finisher);Unknown;150;0;63.5;1450;3~380 В;420.8;30.97;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
Tsunami;Ni-Hard;Ni-Hard 6NSS120S6B (Excavator M);Unknown;150;0;90.0;960;3~380 В;460.7;37.98;12;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия Ni-Hard
